<<<<<<< HEAD
warehouseId,warehouseName,productId,productName,category,year,month,monthName,season,monthlyAvgStock,monthlyDemand
Shivaji Bhaji Market,Amul Milk,Dairy,2023,10,October,Autumn,220
Shivaji Bhaji Market,Amul Milk,Dairy,2023,11,November,Autumn,192
Shivaji Bhaji Market,Amul Milk,Dairy,2023,12,December,Winter,233
Shivaji Bhaji Market,Amul Milk,Dairy,2024,1,January,Winter,229
Shivaji Bhaji Market,Amul Milk,Dairy,2024,2,February,Winter,244
Shivaji Bhaji Market,Amul Milk,Dairy,2024,3,March,Summer,229
Shivaji Bhaji Market,Amul Milk,Dairy,2024,4,April,Summer,259
Shivaji Bhaji Market,Amul Milk,Dairy,2024,5,May,Summer,265
Shivaji Bhaji Market,Amul Milk,Dairy,2024,6,June,Summer,255
Shivaji Bhaji Market,Amul Milk,Dairy,2024,7,July,Monsoon,223
Shivaji Bhaji Market,Amul Milk,Dairy,2024,8,August,Monsoon,200
Shivaji Bhaji Market,Amul Milk,Dairy,2024,9,September,Monsoon,202
Shivaji Bhaji Market,Amul Milk,Dairy,2024,10,October,Autumn,191
Shivaji Bhaji Market,Amul Milk,Dairy,2024,11,November,Autumn,217
Shivaji Bhaji Market,Amul Milk,Dairy,2024,12,December,Winter,229
Shivaji Bhaji Market,Amul Milk,Dairy,2025,1,January,Winter,234
Shivaji Bhaji Market,Amul Milk,Dairy,2025,2,February,Winter,265
Shivaji Bhaji Market,Amul Milk,Dairy,2025,3,March,Summer,288
Shivaji Bhaji Market,Amul Milk,Dairy,2025,4,April,Summer,288
Shivaji Bhaji Market,Amul Milk,Dairy,2025,5,May,Summer,232
Shivaji Bhaji Market,Amul Milk,Dairy,2025,6,June,Summer,280
Shivaji Bhaji Market,Amul Milk,Dairy,2025,7,July,Monsoon,196
Shivaji Bhaji Market,Amul Milk,Dairy,2025,8,August,Monsoon,218
Shivaji Bhaji Market,Amul Milk,Dairy,2025,9,September,Monsoon,234
Shivaji Bhaji Market,Amul Milk,Dairy,2025,10,October,Autumn,233
Shivaji Bhaji Market,Amul Milk,Dairy,2025,11,November,Autumn,210
Shivaji Bhaji Market,Amul Milk,Dairy,2025,12,December,Winter,210
Shivaji Bhaji Market,Amul Milk,Dairy,2026,1,January,Winter,257
Shivaji Bhaji Market,Amul Milk,Dairy,2026,2,February,Winter,237
Shivaji Bhaji Market,Amul Milk,Dairy,2026,3,March,Summer,271
Shivaji Bhaji Market,Amul Milk,Dairy,2026,4,April,Summer,251
Shivaji Bhaji Market,Amul Milk,Dairy,2026,5,May,Summer,277
Shivaji Bhaji Market,Amul Milk,Dairy,2026,6,June,Summer,259
Shivaji Bhaji Market,Coriander,Vegetables,2022,1,January,Winter,91
Shivaji Bhaji Market,Coriander,Vegetables,2022,2,February,Winter,94
Shivaji Bhaji Market,Coriander,Vegetables,2022,3,March,Summer,79
Shivaji Bhaji Market,Coriander,Vegetables,2022,4,April,Summer,71
Shivaji Bhaji Market,Coriander,Vegetables,2022,5,May,Summer,88
Shivaji Bhaji Market,Coriander,Vegetables,2022,6,June,Summer,85
Shivaji Bhaji Market,Coriander,Vegetables,2022,7,July,Monsoon,110
Shivaji Bhaji Market,Coriander,Vegetables,2022,8,August,Monsoon,112
Shivaji Bhaji Market,Coriander,Vegetables,2022,9,September,Monsoon,106
Shivaji Bhaji Market,Coriander,Vegetables,2022,10,October,Autumn,82
Shivaji Bhaji Market,Coriander,Vegetables,2022,11,November,Autumn,78
Shivaji Bhaji Market,Coriander,Vegetables,2022,12,December,Winter,105
Shivaji Bhaji Market,Coriander,Vegetables,2023,1,January,Winter,89
Shivaji Bhaji Market,Coriander,Vegetables,2023,2,February,Winter,108
Shivaji Bhaji Market,Coriander,Vegetables,2023,3,March,Summer,78
Shivaji Bhaji Market,Coriander,Vegetables,2023,4,April,Summer,89
Shivaji Bhaji Market,Coriander,Vegetables,2023,5,May,Summer,77
Shivaji Bhaji Market,Coriander,Vegetables,2023,6,June,Summer,85
Shivaji Bhaji Market,Coriander,Vegetables,2023,7,July,Monsoon,103
Shivaji Bhaji Market,Coriander,Vegetables,2023,8,August,Monsoon,108
Shivaji Bhaji Market,Coriander,Vegetables,2023,9,September,Monsoon,108
Shivaji Bhaji Market,Coriander,Vegetables,2023,10,October,Autumn,94
Shivaji Bhaji Market,Coriander,Vegetables,2023,11,November,Autumn,100
Shivaji Bhaji Market,Coriander,Vegetables,2023,12,December,Winter,104
Shivaji Bhaji Market,Coriander,Vegetables,2024,1,January,Winter,118
Shivaji Bhaji Market,Coriander,Vegetables,2024,2,February,Winter,109
Shivaji Bhaji Market,Coriander,Vegetables,2024,3,March,Summer,91
Shivaji Bhaji Market,Coriander,Vegetables,2024,4,April,Summer,91
Shivaji Bhaji Market,Coriander,Vegetables,2024,5,May,Summer,91
Shivaji Bhaji Market,Coriander,Vegetables,2024,6,June,Summer,93
Shivaji Bhaji Market,Coriander,Vegetables,2024,7,July,Monsoon,124
Shivaji Bhaji Market,Coriander,Vegetables,2024,8,August,Monsoon,121
Shivaji Bhaji Market,Coriander,Vegetables,2024,9,September,Monsoon,114
Shivaji Bhaji Market,Coriander,Vegetables,2024,10,October,Autumn,105
Shivaji Bhaji Market,Coriander,Vegetables,2024,11,November,Autumn,101
Shivaji Bhaji Market,Coriander,Vegetables,2024,12,December,Winter,107
Shivaji Bhaji Market,Coriander,Vegetables,2025,1,January,Winter,92
Shivaji Bhaji Market,Coriander,Vegetables,2025,2,February,Winter,106
Shivaji Bhaji Market,Coriander,Vegetables,2025,3,March,Summer,98
Shivaji Bhaji Market,Coriander,Vegetables,2025,4,April,Summer,109
Shivaji Bhaji Market,Coriander,Vegetables,2025,5,May,Summer,99
Shivaji Bhaji Market,Coriander,Vegetables,2025,6,June,Summer,82
Shivaji Bhaji Market,Coriander,Vegetables,2025,7,July,Monsoon,106
Shivaji Bhaji Market,Coriander,Vegetables,2025,8,August,Monsoon,131
Shivaji Bhaji Market,Coriander,Vegetables,2025,9,September,Monsoon,136
Shivaji Bhaji Market,Coriander,Vegetables,2025,10,October,Autumn,101
Shivaji Bhaji Market,Coriander,Vegetables,2025,11,November,Autumn,106
Shivaji Bhaji Market,Coriander,Vegetables,2025,12,December,Winter,114
Shivaji Bhaji Market,Coriander,Vegetables,2026,1,January,Winter,106
Shivaji Bhaji Market,Coriander,Vegetables,2026,2,February,Winter,116
Shivaji Bhaji Market,Coriander,Vegetables,2026,3,March,Summer,108
Shivaji Bhaji Market,Coriander,Vegetables,2026,4,April,Summer,89
Shivaji Bhaji Market,Coriander,Vegetables,2026,5,May,Summer,91
Shivaji Bhaji Market,Coriander,Vegetables,2026,6,June,Summer,103
Shivaji Bhaji Market,Green Chili,Vegetables,2022,1,January,Winter,105
Shivaji Bhaji Market,Green Chili,Vegetables,2022,2,February,Winter,98
Shivaji Bhaji Market,Green Chili,Vegetables,2022,3,March,Summer,76
Shivaji Bhaji Market,Green Chili,Vegetables,2022,4,April,Summer,88
Shivaji Bhaji Market,Green Chili,Vegetables,2022,5,May,Summer,102
Shivaji Bhaji Market,Green Chili,Vegetables,2022,6,June,Summer,92
Shivaji Bhaji Market,Green Chili,Vegetables,2022,7,July,Monsoon,122
Shivaji Bhaji Market,Green Chili,Vegetables,2022,8,August,Monsoon,131
Shivaji Bhaji Market,Green Chili,Vegetables,2022,9,September,Monsoon,109
Shivaji Bhaji Market,Green Chili,Vegetables,2022,10,October,Autumn,117
Shivaji Bhaji Market,Green Chili,Vegetables,2022,11,November,Autumn,102
Shivaji Bhaji Market,Green Chili,Vegetables,2022,12,December,Winter,102
Shivaji Bhaji Market,Green Chili,Vegetables,2023,1,January,Winter,109
Shivaji Bhaji Market,Green Chili,Vegetables,2023,2,February,Winter,106
Shivaji Bhaji Market,Green Chili,Vegetables,2023,3,March,Summer,83
Shivaji Bhaji Market,Green Chili,Vegetables,2023,4,April,Summer,98
Shivaji Bhaji Market,Green Chili,Vegetables,2023,5,May,Summer,89
Shivaji Bhaji Market,Green Chili,Vegetables,2023,6,June,Summer,87
Shivaji Bhaji Market,Green Chili,Vegetables,2023,7,July,Monsoon,134
Shivaji Bhaji Market,Green Chili,Vegetables,2023,8,August,Monsoon,123
Shivaji Bhaji Market,Green Chili,Vegetables,2023,9,September,Monsoon,129
Shivaji Bhaji Market,Green Chili,Vegetables,2023,10,October,Autumn,103
Shivaji Bhaji Market,Green Chili,Vegetables,2023,11,November,Autumn,106
Shivaji Bhaji Market,Green Chili,Vegetables,2023,12,December,Winter,104
Shivaji Bhaji Market,Green Chili,Vegetables,2024,1,January,Winter,103
Shivaji Bhaji Market,Green Chili,Vegetables,2024,2,February,Winter,128
Shivaji Bhaji Market,Green Chili,Vegetables,2024,3,March,Summer,98
Shivaji Bhaji Market,Green Chili,Vegetables,2024,4,April,Summer,101
Shivaji Bhaji Market,Green Chili,Vegetables,2024,5,May,Summer,89
Shivaji Bhaji Market,Green Chili,Vegetables,2024,6,June,Summer,101
Shivaji Bhaji Market,Green Chili,Vegetables,2024,7,July,Monsoon,130
Shivaji Bhaji Market,Green Chili,Vegetables,2024,8,August,Monsoon,127
Shivaji Bhaji Market,Green Chili,Vegetables,2024,9,September,Monsoon,144
Shivaji Bhaji Market,Green Chili,Vegetables,2024,10,October,Autumn,100
Shivaji Bhaji Market,Green Chili,Vegetables,2024,11,November,Autumn,121
Shivaji Bhaji Market,Green Chili,Vegetables,2024,12,December,Winter,119
Shivaji Bhaji Market,Green Chili,Vegetables,2025,1,January,Winter,121
Shivaji Bhaji Market,Green Chili,Vegetables,2025,2,February,Winter,116
Shivaji Bhaji Market,Green Chili,Vegetables,2025,3,March,Summer,105
Shivaji Bhaji Market,Green Chili,Vegetables,2025,4,April,Summer,112
Shivaji Bhaji Market,Green Chili,Vegetables,2025,5,May,Summer,104
Shivaji Bhaji Market,Green Chili,Vegetables,2025,6,June,Summer,110
Shivaji Bhaji Market,Green Chili,Vegetables,2025,7,July,Monsoon,144
Shivaji Bhaji Market,Green Chili,Vegetables,2025,8,August,Monsoon,124
Shivaji Bhaji Market,Green Chili,Vegetables,2025,9,September,Monsoon,123
Shivaji Bhaji Market,Green Chili,Vegetables,2025,10,October,Autumn,113
Shivaji Bhaji Market,Green Chili,Vegetables,2025,11,November,Autumn,104
Shivaji Bhaji Market,Green Chili,Vegetables,2025,12,December,Winter,112
Shivaji Bhaji Market,Green Chili,Vegetables,2026,1,January,Winter,128
Shivaji Bhaji Market,Green Chili,Vegetables,2026,2,February,Winter,122
Shivaji Bhaji Market,Green Chili,Vegetables,2026,3,March,Summer,122
Shivaji Bhaji Market,Green Chili,Vegetables,2026,4,April,Summer,124
Shivaji Bhaji Market,Green Chili,Vegetables,2026,5,May,Summer,106
Shivaji Bhaji Market,Green Chili,Vegetables,2026,6,June,Summer,118
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,1,January,Winter,14
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,2,February,Winter,14
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,3,March,Summer,438
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,4,April,Summer,448
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,5,May,Summer,402
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,6,June,Summer,465
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,7,July,Monsoon,22
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,8,August,Monsoon,23
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,9,September,Monsoon,23
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,10,October,Autumn,15
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,11,November,Autumn,15
Shivaji Bhaji Market,Hapus Mango,Fruits,2022,12,December,Winter,14
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,1,January,Winter,14
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,2,February,Winter,17
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,3,March,Summer,471
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,4,April,Summer,443
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,5,May,Summer,497
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,6,June,Summer,432
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,7,July,Monsoon,25
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,8,August,Monsoon,22
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,9,September,Monsoon,25
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,10,October,Autumn,16
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,11,November,Autumn,15
Shivaji Bhaji Market,Hapus Mango,Fruits,2023,12,December,Winter,16
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,1,January,Winter,16
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,2,February,Winter,17
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,3,March,Summer,511
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,4,April,Summer,513
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,5,May,Summer,494
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,6,June,Summer,478
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,7,July,Monsoon,25
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,8,August,Monsoon,27
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,9,September,Monsoon,25
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,10,October,Autumn,14
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,11,November,Autumn,18
Shivaji Bhaji Market,Hapus Mango,Fruits,2024,12,December,Winter,19
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,1,January,Winter,17
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,2,February,Winter,17
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,3,March,Summer,567
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,4,April,Summer,526
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,5,May,Summer,516
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,6,June,Summer,534
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,7,July,Monsoon,23
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,8,August,Monsoon,27
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,9,September,Monsoon,26
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,10,October,Autumn,18
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,11,November,Autumn,16
Shivaji Bhaji Market,Hapus Mango,Fruits,2025,12,December,Winter,18
Shivaji Bhaji Market,Hapus Mango,Fruits,2026,1,January,Winter,20
Shivaji Bhaji Market,Hapus Mango,Fruits,2026,2,February,Winter,17
Shivaji Bhaji Market,Hapus Mango,Fruits,2026,3,March,Summer,549
Shivaji Bhaji Market,Hapus Mango,Fruits,2026,4,April,Summer,597
Shivaji Bhaji Market,Hapus Mango,Fruits,2026,5,May,Summer,654
Shivaji Bhaji Market,Hapus Mango,Fruits,2026,6,June,Summer,567
Shivaji Bhaji Market,Potato,Vegetables,2022,1,January,Winter,477
Shivaji Bhaji Market,Potato,Vegetables,2022,2,February,Winter,455
Shivaji Bhaji Market,Potato,Vegetables,2022,3,March,Summer,407
Shivaji Bhaji Market,Potato,Vegetables,2022,4,April,Summer,395
Shivaji Bhaji Market,Potato,Vegetables,2022,5,May,Summer,409
Shivaji Bhaji Market,Potato,Vegetables,2022,6,June,Summer,407
Shivaji Bhaji Market,Potato,Vegetables,2022,7,July,Monsoon,555
Shivaji Bhaji Market,Potato,Vegetables,2022,8,August,Monsoon,529
Shivaji Bhaji Market,Potato,Vegetables,2022,9,September,Monsoon,479
Shivaji Bhaji Market,Potato,Vegetables,2022,10,October,Autumn,409
Shivaji Bhaji Market,Potato,Vegetables,2022,11,November,Autumn,435
Shivaji Bhaji Market,Potato,Vegetables,2022,12,December,Winter,486
Shivaji Bhaji Market,Potato,Vegetables,2023,1,January,Winter,497
Shivaji Bhaji Market,Potato,Vegetables,2023,2,February,Winter,462
Shivaji Bhaji Market,Potato,Vegetables,2023,3,March,Summer,389
Shivaji Bhaji Market,Potato,Vegetables,2023,4,April,Summer,416
Shivaji Bhaji Market,Potato,Vegetables,2023,5,May,Summer,432
Shivaji Bhaji Market,Potato,Vegetables,2023,6,June,Summer,396
Shivaji Bhaji Market,Potato,Vegetables,2023,7,July,Monsoon,592
Shivaji Bhaji Market,Potato,Vegetables,2023,8,August,Monsoon,603
Shivaji Bhaji Market,Potato,Vegetables,2023,9,September,Monsoon,545
Shivaji Bhaji Market,Potato,Vegetables,2023,10,October,Autumn,466
Shivaji Bhaji Market,Potato,Vegetables,2023,11,November,Autumn,488
Shivaji Bhaji Market,Potato,Vegetables,2023,12,December,Winter,524
Shivaji Bhaji Market,Potato,Vegetables,2024,1,January,Winter,509
Shivaji Bhaji Market,Potato,Vegetables,2024,2,February,Winter,562
Shivaji Bhaji Market,Potato,Vegetables,2024,3,March,Summer,471
Shivaji Bhaji Market,Potato,Vegetables,2024,4,April,Summer,465
Shivaji Bhaji Market,Potato,Vegetables,2024,5,May,Summer,426
Shivaji Bhaji Market,Potato,Vegetables,2024,6,June,Summer,458
Shivaji Bhaji Market,Potato,Vegetables,2024,7,July,Monsoon,623
Shivaji Bhaji Market,Potato,Vegetables,2024,8,August,Monsoon,659
Shivaji Bhaji Market,Potato,Vegetables,2024,9,September,Monsoon,580
Shivaji Bhaji Market,Potato,Vegetables,2024,10,October,Autumn,486
Shivaji Bhaji Market,Potato,Vegetables,2024,11,November,Autumn,518
Shivaji Bhaji Market,Potato,Vegetables,2024,12,December,Winter,526
Shivaji Bhaji Market,Potato,Vegetables,2025,1,January,Winter,522
Shivaji Bhaji Market,Potato,Vegetables,2025,2,February,Winter,554
Shivaji Bhaji Market,Potato,Vegetables,2025,3,March,Summer,495
Shivaji Bhaji Market,Potato,Vegetables,2025,4,April,Summer,408
Shivaji Bhaji Market,Potato,Vegetables,2025,5,May,Summer,446
Shivaji Bhaji Market,Potato,Vegetables,2025,6,June,Summer,486
Shivaji Bhaji Market,Potato,Vegetables,2025,7,July,Monsoon,641
Shivaji Bhaji Market,Potato,Vegetables,2025,8,August,Monsoon,641
Shivaji Bhaji Market,Potato,Vegetables,2025,9,September,Monsoon,654
Shivaji Bhaji Market,Potato,Vegetables,2025,10,October,Autumn,481
Shivaji Bhaji Market,Potato,Vegetables,2025,11,November,Autumn,507
Shivaji Bhaji Market,Potato,Vegetables,2025,12,December,Winter,484
Shivaji Bhaji Market,Potato,Vegetables,2026,1,January,Winter,548
Shivaji Bhaji Market,Potato,Vegetables,2026,2,February,Winter,552
Shivaji Bhaji Market,Potato,Vegetables,2026,3,March,Summer,456
Shivaji Bhaji Market,Potato,Vegetables,2026,4,April,Summer,454
Shivaji Bhaji Market,Potato,Vegetables,2026,5,May,Summer,511
Shivaji Bhaji Market,Potato,Vegetables,2026,6,June,Summer,446
Shivaji Bhaji Market,Tomato,Vegetables,2022,1,January,Winter,711
Shivaji Bhaji Market,Tomato,Vegetables,2022,2,February,Winter,671
Shivaji Bhaji Market,Tomato,Vegetables,2022,3,March,Summer,660
Shivaji Bhaji Market,Tomato,Vegetables,2022,4,April,Summer,551
Shivaji Bhaji Market,Tomato,Vegetables,2022,5,May,Summer,612
Shivaji Bhaji Market,Tomato,Vegetables,2022,6,June,Summer,586
Shivaji Bhaji Market,Tomato,Vegetables,2022,7,July,Monsoon,843
Shivaji Bhaji Market,Tomato,Vegetables,2022,8,August,Monsoon,748
Shivaji Bhaji Market,Tomato,Vegetables,2022,9,September,Monsoon,884
Shivaji Bhaji Market,Tomato,Vegetables,2022,10,October,Autumn,739
Shivaji Bhaji Market,Tomato,Vegetables,2022,11,November,Autumn,684
Shivaji Bhaji Market,Tomato,Vegetables,2022,12,December,Winter,812
Shivaji Bhaji Market,Tomato,Vegetables,2023,1,January,Winter,765
Shivaji Bhaji Market,Tomato,Vegetables,2023,2,February,Winter,732
Shivaji Bhaji Market,Tomato,Vegetables,2023,3,March,Summer,645
Shivaji Bhaji Market,Tomato,Vegetables,2023,4,April,Summer,644
Shivaji Bhaji Market,Tomato,Vegetables,2023,5,May,Summer,610
Shivaji Bhaji Market,Tomato,Vegetables,2023,6,June,Summer,610
Shivaji Bhaji Market,Tomato,Vegetables,2023,7,July,Monsoon,786
Shivaji Bhaji Market,Tomato,Vegetables,2023,8,August,Monsoon,872
Shivaji Bhaji Market,Tomato,Vegetables,2023,9,September,Monsoon,795
Shivaji Bhaji Market,Tomato,Vegetables,2023,10,October,Autumn,716
Shivaji Bhaji Market,Tomato,Vegetables,2023,11,November,Autumn,706
Shivaji Bhaji Market,Tomato,Vegetables,2023,12,December,Winter,745
Shivaji Bhaji Market,Tomato,Vegetables,2024,1,January,Winter,740
Shivaji Bhaji Market,Tomato,Vegetables,2024,2,February,Winter,773
Shivaji Bhaji Market,Tomato,Vegetables,2024,3,March,Summer,657
Shivaji Bhaji Market,Tomato,Vegetables,2024,4,April,Summer,723
Shivaji Bhaji Market,Tomato,Vegetables,2024,5,May,Summer,725
Shivaji Bhaji Market,Tomato,Vegetables,2024,6,June,Summer,610
Shivaji Bhaji Market,Tomato,Vegetables,2024,7,July,Monsoon,870
Shivaji Bhaji Market,Tomato,Vegetables,2024,8,August,Monsoon,860
Shivaji Bhaji Market,Tomato,Vegetables,2024,9,September,Monsoon,901
Shivaji Bhaji Market,Tomato,Vegetables,2024,10,October,Autumn,715
Shivaji Bhaji Market,Tomato,Vegetables,2024,11,November,Autumn,809
Shivaji Bhaji Market,Tomato,Vegetables,2024,12,December,Winter,722
Shivaji Bhaji Market,Tomato,Vegetables,2025,1,January,Winter,749
Shivaji Bhaji Market,Tomato,Vegetables,2025,2,February,Winter,728
Shivaji Bhaji Market,Tomato,Vegetables,2025,3,March,Summer,683
Shivaji Bhaji Market,Tomato,Vegetables,2025,4,April,Summer,732
Shivaji Bhaji Market,Tomato,Vegetables,2025,5,May,Summer,704
Shivaji Bhaji Market,Tomato,Vegetables,2025,6,June,Summer,689
Shivaji Bhaji Market,Tomato,Vegetables,2025,7,July,Monsoon,888
Shivaji Bhaji Market,Tomato,Vegetables,2025,8,August,Monsoon,956
Shivaji Bhaji Market,Tomato,Vegetables,2025,9,September,Monsoon,929
Shivaji Bhaji Market,Tomato,Vegetables,2025,10,October,Autumn,798
Shivaji Bhaji Market,Tomato,Vegetables,2025,11,November,Autumn,713
Shivaji Bhaji Market,Tomato,Vegetables,2025,12,December,Winter,733
Shivaji Bhaji Market,Tomato,Vegetables,2026,1,January,Winter,846
Shivaji Bhaji Market,Tomato,Vegetables,2026,2,February,Winter,835
Shivaji Bhaji Market,Tomato,Vegetables,2026,3,March,Summer,696
Shivaji Bhaji Market,Tomato,Vegetables,2026,4,April,Summer,716
Shivaji Bhaji Market,Tomato,Vegetables,2026,5,May,Summer,684
Shivaji Bhaji Market,Tomato,Vegetables,2026,6,June,Summer,716

>>>>>>> 8ebc819e3df109c552f8e25d6c537d085fc18a78
